Test Name:,Hydraulic test 30 Jan 2023 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Test Notes:,1. short pressurization CP (last stage pressure was at 1000 psi - then reached 0 because the pump run out of water - the test will start again at 1000 psi) 2. HF at CV rate. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATE,Time,st0,st1,st2,st3,st4,st5,st6,st7,st8,st9,st10,st11,st12,st13,st14,st15,st16,st17,Name 19,Name 20,Name 21,Name 22,Name 23,Name 24,Name 25,Name 26,Name 27,Name 28,Name 29,Name 30,Name 31,Name 32,Name 41,Name 42,Name 43,Name 44,Name 45,Name 46,Name 47,Name 48,Name 49,Name 50,Name 51,Name 52,Name 53,Name 54,Name 55,Name 56,Name 57,Name 58,Name 59,Name 60,Name 61,Name 62,Name 63,Name 64,Name 65,Name 66,Name 67,Name 68,Name 69,Name 70,Name 71,Name 72,Pressure Transducer ,Wellbore Pressure,Name 35,Name 36,Name 37,Name 38,Name 39,Name 40,Pump A Pressure,Pump A Flow,Pump A Volume,Pump B Pressure,Pump B Flow,Pump B Volume,Accumulator 1 Vol,Accumulator 2 Vol,Accumulator 3 Vol,V A In,V A Out,V B In,V B Out,V ACC 1,V ACC 2,V ACC 3,V Sample,V ACC 1 Out (Phase III),V ACC 2 Out (Phase III),V ACC 3 Out (Phase III),Spare 11,Spare 12,Spare 13,Spare 14,Spare 15,Spare 16,Spare 17,Spare 18,Spare 19,Spare 20,Spare 21,Spare 22,Spare 23,Spare 24,Spare 25,Spare 26,Spare 27,Spare 28,Spare 29,Spare 30,Spare 31,Comment
20230130,10:10.7,0,0.000003,-0.000037,-0.000001,-0.000001,-0.000002,NaN,NaN,-0.000004,-0.000003,-0.000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1381.882203,1381.882203,1381.882203,1381.882203,1381.882203,1381.882203,1381.882203,1381.882203,1381.882203,1381.882203,1381.882203,1381.882203,1381.882203,1381.882203,1381.882203,1381.882203,1380.868542,1380.868542,1380.868542,1380.868542,1380.868542,1380.868542,1380.868542,1380.868542,1380.868542,1380.868542,1380.868542,1380.868542,1380.868542,1380.868542,1380.868542,1380.868542,3861.334736,-17235.98388,-17236.1531,-17236.41584,-17236.42433,-17236.31163,-17236.27212,-17236.46992,499.2,0.026641,99.253413,499.6,0.001158,100.483215,350,350,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230130,10:11.7,0,0.000003,-0.000037,-0.000001,-0.000001,-0.000002,NaN,NaN,-0.000004,-0.000003,-0.000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1381.883409,1381.883409,1381.883409,1381.883409,1381.883409,1381.883409,1381.883409,1381.883409,1381.883409,1381.883409,1381.883409,1381.883409,1381.883409,1381.883409,1381.883409,1381.883409,1380.871518,1380.871518,1380.871518,1380.871518,1380.871518,1380.871518,1380.871518,1380.871518,1380.871518,1380.871518,1380.871518,1380.871518,1380.871518,1380.871518,1380.871518,1380.871518,3844.434519,-17235.97963,-17236.19833,-17236.38195,-17236.35512,-17236.26358,-17236.28624,-17236.42186,499.2,0.029247,99.252805,499,0.001158,100.483206,350,350,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230130,10:12.8,0,0.000003,-0.000037,-0.000001,-0.000001,-0.000002,NaN,NaN,-0.000004,-0.000003,-0.000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1381.883756,1381.883756,1381.883756,1381.883756,1381.883756,1381.883756,1381.883756,1381.883756,1381.883756,1381.883756,1381.883756,1381.883756,1381.883756,1381.883756,1381.883756,1381.883756,1380.870361,1380.870361,1380.870361,1380.870361,1380.870361,1380.870361,1380.870361,1380.870361,1380.870361,1380.870361,1380.870361,1380.870361,1380.870361,1380.870361,1380.870361,1380.870361,3917.937072,-17235.9415,-17236.16868,-17236.32266,-17236.39748,-17236.21276,-17236.24236,-17236.39219,499.2,0.029247,99.252805,499,0.001158,100.483206,350,350,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230130,10:13.8,0,0.000003,-0.000037,-0.000001,-0.000001,-0.000002,NaN,NaN,-0.000004,-0.000003,-0.000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1381.878648,1381.878648,1381.878648,1381.878648,1381.878648,1381.878648,1381.878648,1381.878648,1381.878648,1381.878648,1381.878648,1381.878648,1381.878648,1381.878648,1381.878648,1381.878648,1380.874156,1380.874156,1380.874156,1380.874156,1380.874156,1380.874156,1380.874156,1380.874156,1380.874156,1380.874156,1380.874156,1380.874156,1380.874156,1380.874156,1380.874156,1380.874156,3846.781437,-17236.00642,-17236.18418,-17236.34381,-17236.3368,-17236.30886,-17236.25091,-17236.35825,499,0.034749,99.252032,499.6,0.000984,100.483215,350,350,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230130,10:14.8,0,0.000003,-0.000037,-0.000001,-0.000001,-0.000002,NaN,NaN,-0.000005,-0.000003,-0.000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1381.878639,1381.878639,1381.878639,1381.878639,1381.878639,1381.878639,1381.878639,1381.878639,1381.878639,1381.878639,1381.878639,1381.878639,1381.878639,1381.878639,1381.878639,1381.878639,1380.868954,1380.868954,1380.868954,1380.868954,1380.868954,1380.868954,1380.868954,1380.868954,1380.868954,1380.868954,1380.868954,1380.868954,1380.868954,1380.868954,1380.868954,1380.868954,3841.128831,-17236.07705,-17236.13052,-17236.37207,-17236.26052,-17236.29892,-17236.27915,-17236.45573,499,0.029247,99.251415,499,0,100.483206,350,350,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230130,10:15.8,0,0.000003,-0.000037,-0.000001,-0.000001,-0.000002,NaN,NaN,-0.000004,-0.000003,-0.000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1381.880698,1381.880698,1381.880698,1381.880698,1381.880698,1381.880698,1381.880698,1381.880698,1381.880698,1381.880698,1381.880698,1381.880698,1381.880698,1381.880698,1381.880698,1381.880698,1380.866386,1380.866386,1380.866386,1380.866386,1380.866386,1380.866386,1380.866386,1380.866386,1380.866386,1380.866386,1380.866386,1380.866386,1380.866386,1380.866386,1380.866386,1380.866386,3833.913558,-17236.03471,-17236.13616,-17236.33114,-17236.37213,-17236.31873,-17236.20703,-17236.42752,499.2,0.027799,99.250903,499,0,100.483215,350,350,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230130,10:16.8,0,0.000003,-0.000037,-0.000001,-0.000001,-0.000002,NaN,NaN,-0.000004,-0.000003,-0.000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1381.883384,1381.883384,1381.883384,1381.883384,1381.883384,1381.883384,1381.883384,1381.883384,1381.883384,1381.883384,1381.883384,1381.883384,1381.883384,1381.883384,1381.883384,1381.883384,1380.86707,1380.86707,1380.86707,1380.86707,1380.86707,1380.86707,1380.86707,1380.86707,1380.86707,1380.86707,1380.86707,1380.86707,1380.86707,1380.86707,1380.86707,1380.86707,3892.868365,-17235.88495,-17236.16448,-17236.28029,-17236.42716,-17236.1831,-17236.347,-17236.31315,499.2,0.028958,99.250102,499,0.000115,100.483196,350,350,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230130,10:17.8,-0.000001,0.000003,-0.000037,-0.000001,-0.000001,-0.000002,NaN,NaN,-0.000004,-0.000003,-0.000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1381.88303,1381.88303,1381.88303,1381.88303,1381.88303,1381.88303,1381.88303,1381.88303,1381.88303,1381.88303,1381.88303,1381.88303,1381.88303,1381.88303,1381.88303,1381.88303,1380.869385,1380.869385,1380.869385,1380.869385,1380.869385,1380.869385,1380.869385,1380.869385,1380.869385,1380.869385,1380.869385,1380.869385,1380.869385,1380.869385,1380.869385,1380.869385,3852.880271,-17235.90896,-17236.1305,-17236.34387,-17236.30569,-17236.21419,-17236.24813,-17236.35119,499.2,0.028958,99.250102,499,0.000115,100.483196,350,350,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230130,10:18.8,0,0.000003,-0.000037,-0.000001,-0.000001,-0.000002,NaN,NaN,-0.000004,-0.000003,-0.000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1381.879205,1381.879205,1381.879205,1381.879205,1381.879205,1381.879205,1381.879205,1381.879205,1381.879205,1381.879205,1381.879205,1381.879205,1381.879205,1381.879205,1381.879205,1381.879205,1380.869179,1380.869179,1380.869179,1380.869179,1380.869179,1380.869179,1380.869179,1380.869179,1380.869179,1380.869179,1380.869179,1380.869179,1380.869179,1380.869179,1380.869179,1380.869179,3867.715563,-17235.9683,-17236.19414,-17236.27747,-17236.40459,-17236.25511,-17236.24671,-17236.32718,499,0.02861,99.249494,499,0,100.483196,350,350,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230130,10:19.9,0,0.000003,-0.000037,-0.000001,-0.000001,-0.000002,NaN,NaN,-0.000004,-0.000003,-0.000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1381.879956,1381.879956,1381.879956,1381.879956,1381.879956,1381.879956,1381.879956,1381.879956,1381.879956,1381.879956,1381.879956,1381.879956,1381.879956,1381.879956,1381.879956,1381.879956,1380.868978,1380.868978,1380.868978,1380.868978,1380.868978,1380.868978,1380.868978,1380.868978,1380.868978,1380.868978,1380.868978,1380.868978,1380.868978,1380.868978,1380.868978,1380.868978,3853.798518,-17235.92594,-17236.20398,-17236.30569,-17236.30719,-17236.18026,-17236.26363,-17236.36538,499.2,0.033591,99.248905,499,0,100.483196,350,350,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230130,10:20.9,-0.000001,0.000003,-0.000037,-0.000001,-0.000001,-0.000002,NaN,NaN,-0.000003,-0.000003,-0.000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1381.885706,1381.885706,1381.885706,1381.885706,1381.885706,1381.885706,1381.885706,1381.885706,1381.885706,1381.885706,1381.885706,1381.885706,1381.885706,1381.885706,1381.885706,1381.885706,1380.871669,1380.871669,1380.871669,1380.871669,1380.871669,1380.871669,1380.871669,1380.871669,1380.871669,1380.871669,1380.871669,1380.871669,1380.871669,1380.871669,1380.871669,1380.871669,3867.391591,-17236.04174,-17236.1503,-17236.3326,-17236.28308,-17236.29468,-17236.19866,-17236.3597,499.2,0.033591,99.248905,499,0,100.483196,350,350,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230130,10:21.9,-0.000001,0.000003,-0.000037,-0.000001,-0.000001,-0.000002,NaN,NaN,-0.000003,-0.000003,-0.000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1381.881312,1381.881312,1381.881312,1381.881312,1381.881312,1381.881312,1381.881312,1381.881312,1381.881312,1381.881312,1381.881312,1381.881312,1381.881312,1381.881312,1381.881312,1381.881312,1380.872048,1380.872048,1380.872048,1380.872048,1380.872048,1380.872048,1380.872048,1380.872048,1380.872048,1380.872048,1380.872048,1380.872048,1380.872048,1380.872048,1380.872048,1380.872048,3864.722361,-17235.99514,-17236.08671,-17236.29297,-17236.44983,-17236.28762,-17236.16329,-17236.35547,499.2,0.0289,99.248152,499,0.000347,100.483157,350,350,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230130,10:22.9,0,0.000003,-0.000037,-0.000001,-0.000001,-0.000002,NaN,NaN,-0.000004,-0.000003,-0.000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1381.878208,1381.878208,1381.878208,1381.878208,1381.878208,1381.878208,1381.878208,1381.878208,1381.878208,1381.878208,1381.878208,1381.878208,1381.878208,1381.878208,1381.878208,1381.878208,1380.869971,1380.869971,1380.869971,1380.869971,1380.869971,1380.869971,1380.869971,1380.869971,1380.869971,1380.869971,1380.869971,1380.869971,1380.869971,1380.869971,1380.869971,1380.869971,3834.542004,-17235.87368,-17236.2252,-17236.30141,-17236.35939,-17236.20855,-17236.2325,-17236.36671,499,0.032433,99.247515,499,0.000231,100.483167,350,350,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230130,10:23.9,-0.000001,0.000003,-0.000037,-0.000001,-0.000001,-0.000001,NaN,NaN,-0.000004,-0.000003,-0.000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1381.879551,1381.879551,1381.879551,1381.879551,1381.879551,1381.879551,1381.879551,1381.879551,1381.879551,1381.879551,1381.879551,1381.879551,1381.879551,1381.879551,1381.879551,1381.879551,1380.866073,1380.866073,1380.866073,1380.866073,1380.866073,1380.866073,1380.866073,1380.866073,1380.866073,1380.866073,1380.866073,1380.866073,1380.866073,1380.866073,1380.866073,1380.866073,3833.451234,-17235.9584,-17236.20116,-17236.24779,-17236.29298,-17236.22551,-17236.20856,-17236.36255,499,0.029189,99.246945,499,0,100.483167,350,350,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230130,10:24.9,0,0.000003,-0.000037,-0.000001,-0.000001,-0.000002,NaN,NaN,-0.000005,-0.000003,-0.000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1381.876839,1381.876839,1381.876839,1381.876839,1381.876839,1381.876839,1381.876839,1381.876839,1381.876839,1381.876839,1381.876839,1381.876839,1381.876839,1381.876839,1381.876839,1381.876839,1380.868162,1380.868162,1380.868162,1380.868162,1380.868162,1380.868162,1380.868162,1380.868162,1380.868162,1380.868162,1380.868162,1380.868162,1380.868162,1380.868162,1380.868162,1380.868162,3821.845361,-17235.86944,-17236.12767,-17236.32697,-17236.2125,-17236.14634,-17236.23109,-17236.40204,499,0.029884,99.246164,499,0.002316,100.483128,350,350,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230130,10:25.9,-0.000001,0.000003,-0.000037,-0.000001,-0.000001,-0.000002,NaN,NaN,-0.000004,-0.000003,-0.000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1381.879787,1381.879787,1381.879787,1381.879787,1381.879787,1381.879787,1381.879787,1381.879787,1381.879787,1381.879787,1381.879787,1381.879787,1381.879787,1381.879787,1381.879787,1381.879787,1380.870117,1380.870117,1380.870117,1380.870117,1380.870117,1380.870117,1380.870117,1380.870117,1380.870117,1380.870117,1380.870117,1380.870117,1380.870117,1380.870117,1380.870117,1380.870117,3856.911145,-17235.99088,-17236.13898,-17236.41025,-17236.35375,-17236.2905,-17236.21699,-17236.38651,499,0.029884,99.246164,499,0.002316,100.483128,350,350,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230130,10:26.9,0,0.000003,-0.000037,-0.000001,-0.000001,-0.000002,NaN,NaN,-0.000004,-0.000003,-0.000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1381.87696,1381.87696,1381.87696,1381.87696,1381.87696,1381.87696,1381.87696,1381.87696,1381.87696,1381.87696,1381.87696,1381.87696,1381.87696,1381.87696,1381.87696,1381.87696,1380.867309,1380.867309,1380.867309,1380.867309,1380.867309,1380.867309,1380.867309,1380.867309,1380.867309,1380.867309,1380.867309,1380.867309,1380.867309,1380.867309,1380.867309,1380.867309,3889.386482,-17235.9387,-17236.09952,-17236.25067,-17236.37214,-17236.18874,-17236.20287,-17236.28195,498.8,0.028958,99.245575,499,0.000521,100.483128,350,350,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230130,10:28.0,0,0.000003,-0.000037,-0.000001,-0.000001,-0.000002,NaN,NaN,-0.000004,-0.000003,-0.000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1381.881157,1381.881157,1381.881157,1381.881157,1381.881157,1381.881157,1381.881157,1381.881157,1381.881157,1381.881157,1381.881157,1381.881157,1381.881157,1381.881157,1381.881157,1381.881157,1380.869012,1380.869012,1380.869012,1380.869012,1380.869012,1380.869012,1380.869012,1380.869012,1380.869012,1380.869012,1380.869012,1380.869012,1380.869012,1380.869012,1380.869012,1380.869012,3840.879349,-17235.9429,-17236.10795,-17236.36926,-17236.3537,-17236.24951,-17236.22114,-17236.39924,499,0.030058,99.244889,499.2,0,100.483128,350,350,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230130,10:29.0,0,0.000003,-0.000037,-0.000001,-0.000001,-0.000002,NaN,NaN,-0.000004,-0.000003,-0.000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1381.883096,1381.883096,1381.883096,1381.883096,1381.883096,1381.883096,1381.883096,1381.883096,1381.883096,1381.883096,1381.883096,1381.883096,1381.883096,1381.883096,1381.883096,1381.883096,1380.865239,1380.865239,1380.865239,1380.865239,1380.865239,1380.865239,1380.865239,1380.865239,1380.865239,1380.865239,1380.865239,1380.865239,1380.865239,1380.865239,1380.865239,1380.865239,3820.643702,-17235.99512,-17236.13338,-17236.27465,-17236.19546,-17236.25369,-17236.14067,-17236.39927,499,0.030058,99.244889,499.2,0,100.483128,350,350,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230130,10:30.0,-0.000001,0.000003,-0.000037,-0.000001,-0.000001,-0.000002,NaN,NaN,-0.000004,-0.000003,-0.000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1381.88416,1381.88416,1381.88416,1381.88416,1381.88416,1381.88416,1381.88416,1381.88416,1381.88416,1381.88416,1381.88416,1381.88416,1381.88416,1381.88416,1381.88416,1381.88416,1380.871132,1380.871132,1380.871132,1380.871132,1380.871132,1380.871132,1380.871132,1380.871132,1380.871132,1380.871132,1380.871132,1380.871132,1380.871132,1380.871132,1380.871132,1380.871132,3851.78666,-17235.88642,-17236.03157,-17236.40599,-17236.3664,-17236.24817,-17236.21554,-17236.55891,499.2,0.029827,99.244079,499.4,0,100.483119,350,350,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230130,10:31.0,-0.000001,0.000003,-0.000037,-0.000001,-0.000001,-0.000002,NaN,NaN,-0.000004,-0.000003,-0.000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1381.882667,1381.882667,1381.882667,1381.882667,1381.882667,1381.882667,1381.882667,1381.882667,1381.882667,1381.882667,1381.882667,1381.882667,1381.882667,1381.882667,1381.882667,1381.882667,1380.863246,1380.863246,1380.863246,1380.863246,1380.863246,1380.863246,1380.863246,1380.863246,1380.863246,1380.863246,1380.863246,1380.863246,1380.863246,1380.863246,1380.863246,1380.863246,3872.977816,-17236.04883,-17236.0726,-17236.334,-17236.37915,-17236.32297,-17236.30878,-17236.39502,499.2,0.03,99.243403,499.2,0.000405,100.483128,350,350,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230130,10:32.0,-0.000001,0.000003,-0.000037,-0.000001,-0.000001,-0.000002,NaN,NaN,-0.000004,-0.000003,-0.000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1381.881863,1381.881863,1381.881863,1381.881863,1381.881863,1381.881863,1381.881863,1381.881863,1381.881863,1381.881863,1381.881863,1381.881863,1381.881863,1381.881863,1381.881863,1381.881863,1380.863616,1380.863616,1380.863616,1380.863616,1380.863616,1380.863616,1380.863616,1380.863616,1380.863616,1380.863616,1380.863616,1380.863616,1380.863616,1380.863616,1380.863616,1380.863616,3841.37713,-17235.87093,-17236.25343,-17236.35378,-17236.39471,-17236.30177,-17236.24245,-17236.42608,499.2,0.030753,99.242804,499,0.000231,100.483119,350,350,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230130,10:33.0,-0.000001,0.000003,-0.000037,-0.000001,-0.000001,-0.000002,NaN,NaN,-0.000004,-0.000003,-0.000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1381.87824,1381.87824,1381.87824,1381.87824,1381.87824,1381.87824,1381.87824,1381.87824,1381.87824,1381.87824,1381.87824,1381.87824,1381.87824,1381.87824,1381.87824,1381.87824,1380.866149,1380.866149,1380.866149,1380.866149,1380.866149,1380.866149,1380.866149,1380.866149,1380.866149,1380.866149,1380.866149,1380.866149,1380.866149,1380.866149,1380.866149,1380.866149,3829.614902,-17236.09544,-17236.09516,-17236.45124,-17236.34385,-17236.36814,-17236.21983,-17236.45005,499.2,0.030927,99.242032,499,0.000289,100.483119,350,350,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230130,10:34.0,-0.000001,0.000003,-0.000037,-0.000001,-0.000001,-0.000002,NaN,NaN,-0.000004,-0.000003,-0.000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1381.878371,1381.878371,1381.878371,1381.878371,1381.878371,1381.878371,1381.878371,1381.878371,1381.878371,1381.878371,1381.878371,1381.878371,1381.878371,1381.878371,1381.878371,1381.878371,1380.866501,1380.866501,1380.866501,1380.866501,1380.866501,1380.866501,1380.866501,1380.866501,1380.866501,1380.866501,1380.866501,1380.866501,1380.866501,1380.866501,1380.866501,1380.866501,3840.699009,-17235.90475,-17236.11357,-17236.27035,-17236.38343,-17236.22398,-17236.18731,-17236.38796,499.2,0.030927,99.242032,499,0.000289,100.483119,350,350,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230130,10:35.0,-0.000001,0.000003,-0.000037,-0.000001,-0.000001,-0.000002,NaN,NaN,-0.000004,-0.000003,-0.000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1381.881738,1381.881738,1381.881738,1381.881738,1381.881738,1381.881738,1381.881738,1381.881738,1381.881738,1381.881738,1381.881738,1381.881738,1381.881738,1381.881738,1381.881738,1381.881738,1380.867725,1380.867725,1380.867725,1380.867725,1380.867725,1380.867725,1380.867725,1380.867725,1380.867725,1380.867725,1380.867725,1380.867725,1380.867725,1380.867725,1380.867725,1380.867725,3855.724028,-17235.89348,-17236.14888,-17236.23647,-17236.45968,-17236.15628,-17236.17319,-17236.37949,499.2,0.027799,99.241453,499,0.000347,100.4831,350,350,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230130,10:36.1,-0.000001,0.000003,-0.000037,-0.000001,-0.000001,-0.000002,NaN,NaN,-0.000003,-0.000003,-0.000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1381.882234,1381.882234,1381.882234,1381.882234,1381.882234,1381.882234,1381.882234,1381.882234,1381.882234,1381.882234,1381.882234,1381.882234,1381.882234,1381.882234,1381.882234,1381.882234,1380.867174,1380.867174,1380.867174,1380.867174,1380.867174,1380.867174,1380.867174,1380.867174,1380.867174,1380.867174,1380.867174,1380.867174,1380.867174,1380.867174,1380.867174,1380.867174,3852.091061,-17235.99227,-17236.12206,-17236.33256,-17236.26331,-17236.30741,-17236.19723,-17236.41475,499.2,0.025483,99.240835,499,0,100.4831,350,350,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230130,10:37.1,-0.000001,0.000003,-0.000037,-0.000001,-0.000001,-0.000002,NaN,NaN,-0.000004,-0.000003,-0.000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1381.883391,1381.883391,1381.883391,1381.883391,1381.883391,1381.883391,1381.883391,1381.883391,1381.883391,1381.883391,1381.883391,1381.883391,1381.883391,1381.883391,1381.883391,1381.883391,1380.869846,1380.869846,1380.869846,1380.869846,1380.869846,1380.869846,1380.869846,1380.869846,1380.869846,1380.869846,1380.869846,1380.869846,1380.869846,1380.869846,1380.869846,1380.869846,3862.012288,-17235.9796,-17236.19828,-17236.36222,-17236.3537,-17236.23687,-17236.18023,-17236.41619,499.2,0.025483,99.240835,499,0,100.4831,350,350,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
